entity_id,name,canonical,entity_type,context,source,source_url
ENT_A31CB0,Blockchain for agriculture and food,blockchain for agriculture and food,Agri_Method,,kg_triples,local:extracted_kg_triples.csv
ENT_A1BB33,Blockchain for Agriculture,blockchain for agriculture,Agri_Method,,kg_triples,local:extracted_kg_triples.csv
ENT_E5DE9C,A framework of blockchain smart contract in fair trade agriculture,a framework of blockchain smart contract in fair trade agriculture,Agri_Method,,kg_triples,local:extracted_kg_triples.csv
ENT_1CFBB4,Employment of blockchain technology in agriculture and food sector,employment of blockchain technology in agriculture and food sector,Agri_Method,,kg_triples,local:extracted_kg_triples.csv
ENT_1F23C4,Application of blockchain technology in crowdfunding,application of blockchain technology in crowdfunding,Agri_Method,,kg_triples,local:extracted_kg_triples.csv
ENT_37BE82,EthicHUb review: Crowdlending platform for farmers and agricultural communities,ethichub review: crowdlending platform for farmers and agricultural communities,Agri_Method,,kg_triples,local:extracted_kg_triples.csv
ENT_E0DEF6,documenting land users’ rights,documenting land users rights,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_CD8930,animal production and health sector,animal production and health sector,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_004899,incentivizing efficient use of rural wastes,incentivizing efficient use of rural wastes,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_B32A59,modern logistics and supply chain management,modern logistics and supply chain management,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_A3FF78,developing resilient food supply chains,developing resilient food supply chains,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_612E08,sustainable supply chain,sustainable supply chain,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_004646,business supply chains,business supply chains,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_F23270,digitalization of supply chain,digitalization of supply chain,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_F45E37,health-care industry,health-care industry,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_BDC48D,Repurposing an existing manufacturing plant,repurposing an existing manufacturing plant,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_528D09,Blockchain technology adoption barriers in the Indian agricultural supply chain,blockchain technology adoption barriers in the indian agricultural supply chain,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_F3DC9B,Blockchain adoption in the maritime supply chain,blockchain adoption in the maritime supply chain,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_0EA90C,Blockchain technology adoption in freight transportation,blockchain technology adoption in freight transportation,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_B7ADF2,Challenges for blockchain adoption within the Indian public sector,challenges for blockchain adoption within the indian public sector,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_9BBA22,Modelling the blockchain adoption barriers in the AEC industry,modelling the blockchain adoption barriers in the aec industry,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_5844B8,Quantifying SWOT analysis for cloud adoption,quantifying swot analysis for cloud adoption,Agri_Method,,kg_triples,local:extracted_kg_triples.csv
ENT_ADE658,Barriers affecting the implementation of e-waste management practices in India,barriers affecting the implementation of e-waste management practices in india,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_6B8810,A hybrid multi-criteria decision-making method for cloud adoption,a hybrid multi-criteria decision-making method for cloud adoption,Agri_Method,,kg_triples,local:extracted_kg_triples.csv
ENT_0BCB19,integrated PCA-ISM-DEMATEL approach,integrated pca-ism-dematel approach,Agri_Method,,kg_triples,local:extracted_kg_triples.csv
ENT_253252,sustainability in multi-tier manufacturing supply chain,sustainability in multi-tier manufacturing supply chain,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_34D625,industrial automation,industrial automation,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_E0DC80,observing agricultural land systems,observing agricultural land systems,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_953CC2,precision irrigation scheduling in strawberries,precision irrigation scheduling in strawberries,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_CF20AF,food traceability analysis,food traceability analysis,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_E54A55,food supply information security,food supply information security,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_D7EC6D,ICT e-agriculture,ict e-agriculture,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_5C13CE,Reengineering the audit with blockchain and smart contracts,reengineering the audit with blockchain and smart contracts,Agri_Method,,kg_triples,local:extracted_kg_triples.csv
ENT_FDF4E4,Blockchain-based public auditing and secure deduplication with fair arbitration,blockchain-based public auditing and secure deduplication with fair arbitration,Agri_Method,,kg_triples,local:extracted_kg_triples.csv
ENT_29155D,Future challenges on the use of blockchain for food traceability analysis,future challenges on the use of blockchain for food traceability analysis,Agri_Method,,kg_triples,local:extracted_kg_triples.csv
ENT_314378,A new era of food transparency powered by blockchain,a new era of food transparency powered by blockchain,Agri_Method,,kg_triples,local:extracted_kg_triples.csv
ENT_A141B7,Blockchain for industry 4.0: A comprehensive review,blockchain for industry 4.0: a comprehensive review,Agri_Method,,kg_triples,local:extracted_kg_triples.csv
ENT_F91AFA,Accelerating bitcoin’s transaction processing,accelerating bitcoins transaction processing,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_60094B,Digital and data-driven agriculture,digital and data-driven agriculture,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_79AEF4,Powering and empowering the poor in developing countries,powering and empowering the poor in developing countries,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_41144F,improve post COVID-19 supply chains,improve post covid-19 supply chains,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_E1ABE1,A secure ﬁsh farm platform,a secure fish farm platform,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_0C86F8,Meeting changing customer requirements in food and agriculture,meeting changing customer requirements in food and agriculture,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_011A55,"Electronic agriculture, blockchain and digital agricultural democratization","electronic agriculture, blockchain and digital agricultural democratization",Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_6232A2,sustainable agriculture supply chain,sustainable agriculture supply chain,Agri_Process,,kg_triples,local:extracted_kg_triples.csv
ENT_0A6647,Antecedents for blockchain technology-enabled sustainable agriculture supply chain,antecedents for blockchain technology-enabled sustainable agriculture supply chain,Agri_Method,,kg_triples,local:extracted_kg_triples.csv
ENT_EFEB68,Phytophthora infestans,phytophthora infestans,Organism,,kg_triples,local:extracted_kg_triples.csv
ENT_81D17D,Alternaria solani,alternaria solani,Organism,,kg_triples,local:extracted_kg_triples.csv
