pair_id,name_1,name_2,canonical_1,canonical_2,entity_type,label,pair_source,confidence,note
PV_POS_0191,Early Blight of Tomato,early blight,early blight of tomato,early blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight'
PV_POS_0192,Early Blight of Tomato,EB,early blight of tomato,eb,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight'
PV_POS_0193,Early Blight of Tomato,Alternaria blight,early blight of tomato,alternaria blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight'
PV_POS_0194,Early Blight of Tomato,early blight disease,early blight of tomato,early blight disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight'
PV_POS_0195,EARLY BLIGHT,early blight,early blight,early blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight'
PV_POS_0196,EARLY BLIGHT,EB,early blight,eb,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight'
PV_POS_0197,EARLY BLIGHT,Alternaria blight,early blight,alternaria blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight'
PV_POS_0198,EARLY BLIGHT,early blight disease,early blight,early blight disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight'
PV_POS_0199,early blight,EB,early blight,eb,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight'
PV_POS_0200,early blight,Alternaria blight,early blight,alternaria blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight'
PV_POS_0201,early blight,early blight disease,early blight,early blight disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight'
PV_POS_0202,EB,Alternaria blight,eb,alternaria blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight'
PV_POS_0203,EB,early blight disease,eb,early blight disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight'
PV_POS_0204,Alternaria blight,early blight disease,alternaria blight,early blight disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight'
PV_POS_0205,Tomato Bacterial Spot,Tomato Bacterial Spot,tomato bacterial spot,tomato bacterial spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato bacterial spot'
PV_POS_0206,Tomato Bacterial Spot,BACTERIAL SPOT,tomato bacterial spot,bacterial spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato bacterial spot'
PV_POS_0207,Tomato Bacterial Spot,bacterial spot,tomato bacterial spot,bacterial spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato bacterial spot'
PV_POS_0208,Tomato Bacterial Spot,bacterial spot of tomato,tomato bacterial spot,bacterial spot of tomato,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato bacterial spot'
PV_POS_0209,Tomato Bacterial Spot,TBS,tomato bacterial spot,tbs,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato bacterial spot'
PV_POS_0210,Tomato Bacterial Spot,Xanthomonas spot,tomato bacterial spot,xanthomonas spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato bacterial spot'
PV_POS_0211,Tomato Bacterial Spot,BACTERIAL SPOT,tomato bacterial spot,bacterial spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato bacterial spot'
PV_POS_0212,Tomato Bacterial Spot,bacterial spot,tomato bacterial spot,bacterial spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato bacterial spot'
PV_POS_0213,Tomato Bacterial Spot,bacterial spot of tomato,tomato bacterial spot,bacterial spot of tomato,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato bacterial spot'
PV_POS_0214,Tomato Bacterial Spot,TBS,tomato bacterial spot,tbs,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato bacterial spot'
PV_POS_0215,Tomato Bacterial Spot,Xanthomonas spot,tomato bacterial spot,xanthomonas spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato bacterial spot'
PV_POS_0216,BACTERIAL SPOT,bacterial spot,bacterial spot,bacterial spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato bacterial spot'
PV_POS_0217,BACTERIAL SPOT,bacterial spot of tomato,bacterial spot,bacterial spot of tomato,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato bacterial spot'
PV_POS_0218,BACTERIAL SPOT,TBS,bacterial spot,tbs,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato bacterial spot'
PV_POS_0219,BACTERIAL SPOT,Xanthomonas spot,bacterial spot,xanthomonas spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato bacterial spot'
PV_POS_0220,bacterial spot,bacterial spot of tomato,bacterial spot,bacterial spot of tomato,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato bacterial spot'
PV_POS_0221,bacterial spot,TBS,bacterial spot,tbs,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato bacterial spot'
PV_POS_0222,bacterial spot,Xanthomonas spot,bacterial spot,xanthomonas spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato bacterial spot'
PV_POS_0223,bacterial spot of tomato,TBS,bacterial spot of tomato,tbs,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato bacterial spot'
PV_POS_0224,bacterial spot of tomato,Xanthomonas spot,bacterial spot of tomato,xanthomonas spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato bacterial spot'
PV_POS_0225,TBS,Xanthomonas spot,tbs,xanthomonas spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato bacterial spot'
PV_POS_0226,Tomato Leaf Mold,Tomato Leaf Mold,tomato leaf mold,tomato leaf mold,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato leaf mold'
PV_POS_0227,Tomato Leaf Mold,TOMATO LEAF MOLD,tomato leaf mold,tomato leaf mold,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato leaf mold'
PV_POS_0228,Tomato Leaf Mold,leaf mold of tomato,tomato leaf mold,leaf mold of tomato,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato leaf mold'
PV_POS_0229,Tomato Leaf Mold,leaf mould,tomato leaf mold,leaf mould,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato leaf mold'
PV_POS_0230,Tomato Leaf Mold,tomato mold,tomato leaf mold,tomato mold,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato leaf mold'
PV_POS_0231,Tomato Leaf Mold,Cladosporium leaf mold,tomato leaf mold,cladosporium leaf mold,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato leaf mold'
PV_POS_0232,Tomato Leaf Mold,TOMATO LEAF MOLD,tomato leaf mold,tomato leaf mold,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato leaf mold'
PV_POS_0233,Tomato Leaf Mold,leaf mold of tomato,tomato leaf mold,leaf mold of tomato,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato leaf mold'
PV_POS_0234,Tomato Leaf Mold,leaf mould,tomato leaf mold,leaf mould,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato leaf mold'
PV_POS_0235,Tomato Leaf Mold,tomato mold,tomato leaf mold,tomato mold,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato leaf mold'
PV_POS_0236,Tomato Leaf Mold,Cladosporium leaf mold,tomato leaf mold,cladosporium leaf mold,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato leaf mold'
PV_POS_0237,TOMATO LEAF MOLD,leaf mold of tomato,tomato leaf mold,leaf mold of tomato,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato leaf mold'
PV_POS_0238,TOMATO LEAF MOLD,leaf mould,tomato leaf mold,leaf mould,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato leaf mold'
PV_POS_0239,TOMATO LEAF MOLD,tomato mold,tomato leaf mold,tomato mold,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato leaf mold'
PV_POS_0240,TOMATO LEAF MOLD,Cladosporium leaf mold,tomato leaf mold,cladosporium leaf mold,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato leaf mold'
PV_POS_0241,leaf mold of tomato,leaf mould,leaf mold of tomato,leaf mould,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato leaf mold'
PV_POS_0242,leaf mold of tomato,tomato mold,leaf mold of tomato,tomato mold,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato leaf mold'
PV_POS_0243,leaf mold of tomato,Cladosporium leaf mold,leaf mold of tomato,cladosporium leaf mold,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato leaf mold'
PV_POS_0244,leaf mould,tomato mold,leaf mould,tomato mold,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato leaf mold'
PV_POS_0245,leaf mould,Cladosporium leaf mold,leaf mould,cladosporium leaf mold,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato leaf mold'
PV_POS_0246,tomato mold,Cladosporium leaf mold,tomato mold,cladosporium leaf mold,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato leaf mold'
PV_POS_0247,Tomato Septoria Leaf Spot,Tomato Septoria Leaf Spot,tomato septoria leaf spot,tomato septoria leaf spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato septoria leaf spot'
PV_POS_0248,Tomato Septoria Leaf Spot,SEPTORIA LEAF SPOT,tomato septoria leaf spot,septoria leaf spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato septoria leaf spot'
PV_POS_0249,Tomato Septoria Leaf Spot,Septoria spot,tomato septoria leaf spot,septoria spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato septoria leaf spot'
PV_POS_0250,Tomato Septoria Leaf Spot,septoria blight,tomato septoria leaf spot,septoria blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato septoria leaf spot'
PV_POS_0251,Tomato Septoria Leaf Spot,SLS,tomato septoria leaf spot,sls,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato septoria leaf spot'
PV_POS_0252,Tomato Septoria Leaf Spot,leaf spot of tomato,tomato septoria leaf spot,leaf spot of tomato,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato septoria leaf spot'
PV_POS_0253,Tomato Septoria Leaf Spot,SEPTORIA LEAF SPOT,tomato septoria leaf spot,septoria leaf spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato septoria leaf spot'
PV_POS_0254,Tomato Septoria Leaf Spot,Septoria spot,tomato septoria leaf spot,septoria spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato septoria leaf spot'
PV_POS_0255,Tomato Septoria Leaf Spot,septoria blight,tomato septoria leaf spot,septoria blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato septoria leaf spot'
PV_POS_0256,Tomato Septoria Leaf Spot,SLS,tomato septoria leaf spot,sls,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato septoria leaf spot'
PV_POS_0257,Tomato Septoria Leaf Spot,leaf spot of tomato,tomato septoria leaf spot,leaf spot of tomato,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato septoria leaf spot'
PV_POS_0258,SEPTORIA LEAF SPOT,Septoria spot,septoria leaf spot,septoria spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato septoria leaf spot'
PV_POS_0259,SEPTORIA LEAF SPOT,septoria blight,septoria leaf spot,septoria blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato septoria leaf spot'
PV_POS_0260,SEPTORIA LEAF SPOT,SLS,septoria leaf spot,sls,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato septoria leaf spot'
PV_POS_0261,SEPTORIA LEAF SPOT,leaf spot of tomato,septoria leaf spot,leaf spot of tomato,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato septoria leaf spot'
PV_POS_0262,Septoria spot,septoria blight,septoria spot,septoria blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato septoria leaf spot'
PV_POS_0263,Septoria spot,SLS,septoria spot,sls,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato septoria leaf spot'
PV_POS_0264,Septoria spot,leaf spot of tomato,septoria spot,leaf spot of tomato,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato septoria leaf spot'
PV_POS_0265,septoria blight,SLS,septoria blight,sls,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato septoria leaf spot'
PV_POS_0266,septoria blight,leaf spot of tomato,septoria blight,leaf spot of tomato,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato septoria leaf spot'
PV_POS_0267,SLS,leaf spot of tomato,sls,leaf spot of tomato,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato septoria leaf spot'
PV_POS_0268,Tomato Spider Mites,Tomato Spider Mites,tomato spider mites,tomato spider mites,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato spider mites'
PV_POS_0269,Tomato Spider Mites,Spider Mite of Tomato,tomato spider mites,spider mite of tomato,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato spider mites'
PV_POS_0270,Tomato Spider Mites,SPIDER MITES,tomato spider mites,spider mites,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato spider mites'
PV_POS_0271,Tomato Spider Mites,two spotted spider mite,tomato spider mites,two spotted spider mite,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato spider mites'
PV_POS_0272,Tomato Spider Mites,TSSM,tomato spider mites,tssm,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato spider mites'
PV_POS_0273,Tomato Spider Mites,Tetranychus infestation,tomato spider mites,tetranychus infestation,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato spider mites'
PV_POS_0274,Tomato Spider Mites,Spider Mite of Tomato,tomato spider mites,spider mite of tomato,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato spider mites'
PV_POS_0275,Tomato Spider Mites,SPIDER MITES,tomato spider mites,spider mites,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato spider mites'
PV_POS_0276,Tomato Spider Mites,two spotted spider mite,tomato spider mites,two spotted spider mite,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato spider mites'
PV_POS_0277,Tomato Spider Mites,TSSM,tomato spider mites,tssm,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato spider mites'
PV_POS_0278,Tomato Spider Mites,Tetranychus infestation,tomato spider mites,tetranychus infestation,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato spider mites'
PV_POS_0279,Spider Mite of Tomato,SPIDER MITES,spider mite of tomato,spider mites,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato spider mites'
PV_POS_0280,Spider Mite of Tomato,two spotted spider mite,spider mite of tomato,two spotted spider mite,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato spider mites'
PV_POS_0281,Spider Mite of Tomato,TSSM,spider mite of tomato,tssm,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato spider mites'
PV_POS_0282,Spider Mite of Tomato,Tetranychus infestation,spider mite of tomato,tetranychus infestation,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato spider mites'
PV_POS_0283,SPIDER MITES,two spotted spider mite,spider mites,two spotted spider mite,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato spider mites'
PV_POS_0284,SPIDER MITES,TSSM,spider mites,tssm,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato spider mites'
PV_POS_0285,SPIDER MITES,Tetranychus infestation,spider mites,tetranychus infestation,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato spider mites'
PV_POS_0286,two spotted spider mite,TSSM,two spotted spider mite,tssm,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato spider mites'
PV_POS_0287,two spotted spider mite,Tetranychus infestation,two spotted spider mite,tetranychus infestation,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato spider mites'
PV_POS_0288,TSSM,Tetranychus infestation,tssm,tetranychus infestation,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato spider mites'
PV_POS_0289,Tomato Target Spot,Tomato Target Spot,tomato target spot,tomato target spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato target spot'
PV_POS_0290,Tomato Target Spot,TARGET SPOT,tomato target spot,target spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato target spot'
PV_POS_0291,Tomato Target Spot,target spot of tomato,tomato target spot,target spot of tomato,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato target spot'
PV_POS_0292,Tomato Target Spot,Corynespora spot,tomato target spot,corynespora spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato target spot'
PV_POS_0293,Tomato Target Spot,target leaf spot,tomato target spot,target leaf spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato target spot'
PV_POS_0294,Tomato Target Spot,TARGET SPOT,tomato target spot,target spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato target spot'
PV_POS_0295,Tomato Target Spot,target spot of tomato,tomato target spot,target spot of tomato,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato target spot'
PV_POS_0296,Tomato Target Spot,Corynespora spot,tomato target spot,corynespora spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato target spot'
PV_POS_0297,Tomato Target Spot,target leaf spot,tomato target spot,target leaf spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato target spot'
PV_POS_0298,TARGET SPOT,target spot of tomato,target spot,target spot of tomato,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato target spot'
PV_POS_0299,TARGET SPOT,Corynespora spot,target spot,corynespora spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato target spot'
PV_POS_0300,TARGET SPOT,target leaf spot,target spot,target leaf spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato target spot'
PV_POS_0301,target spot of tomato,Corynespora spot,target spot of tomato,corynespora spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato target spot'
PV_POS_0302,target spot of tomato,target leaf spot,target spot of tomato,target leaf spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato target spot'
PV_POS_0303,Corynespora spot,target leaf spot,corynespora spot,target leaf spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato target spot'
PV_POS_0304,Tomato Yellow Leaf Curl Virus,Tomato Yellow Leaf Curl Virus,tomato yellow leaf curl virus,tomato yellow leaf curl virus,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato yellow leaf curl virus'
PV_POS_0305,Tomato Yellow Leaf Curl Virus,TYLCV,tomato yellow leaf curl virus,tylcv,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato yellow leaf curl virus'
PV_POS_0306,Tomato Yellow Leaf Curl Virus,yellow leaf curl,tomato yellow leaf curl virus,yellow leaf curl,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato yellow leaf curl virus'
PV_POS_0307,Tomato Yellow Leaf Curl Virus,tomato leaf curl,tomato yellow leaf curl virus,tomato leaf curl,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato yellow leaf curl virus'
PV_POS_0308,Tomato Yellow Leaf Curl Virus,YLCV,tomato yellow leaf curl virus,ylcv,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato yellow leaf curl virus'
PV_POS_0309,Tomato Yellow Leaf Curl Virus,yellow curl virus,tomato yellow leaf curl virus,yellow curl virus,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato yellow leaf curl virus'
PV_POS_0310,Tomato Yellow Leaf Curl Virus,TYLCV,tomato yellow leaf curl virus,tylcv,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato yellow leaf curl virus'
PV_POS_0311,Tomato Yellow Leaf Curl Virus,yellow leaf curl,tomato yellow leaf curl virus,yellow leaf curl,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato yellow leaf curl virus'
PV_POS_0312,Tomato Yellow Leaf Curl Virus,tomato leaf curl,tomato yellow leaf curl virus,tomato leaf curl,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato yellow leaf curl virus'
PV_POS_0313,Tomato Yellow Leaf Curl Virus,YLCV,tomato yellow leaf curl virus,ylcv,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato yellow leaf curl virus'
PV_POS_0314,Tomato Yellow Leaf Curl Virus,yellow curl virus,tomato yellow leaf curl virus,yellow curl virus,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato yellow leaf curl virus'
PV_POS_0315,TYLCV,yellow leaf curl,tylcv,yellow leaf curl,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato yellow leaf curl virus'
PV_POS_0316,TYLCV,tomato leaf curl,tylcv,tomato leaf curl,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato yellow leaf curl virus'
PV_POS_0317,TYLCV,YLCV,tylcv,ylcv,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato yellow leaf curl virus'
PV_POS_0318,TYLCV,yellow curl virus,tylcv,yellow curl virus,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato yellow leaf curl virus'
PV_POS_0319,yellow leaf curl,tomato leaf curl,yellow leaf curl,tomato leaf curl,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato yellow leaf curl virus'
PV_POS_0320,yellow leaf curl,YLCV,yellow leaf curl,ylcv,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato yellow leaf curl virus'
PV_POS_0321,yellow leaf curl,yellow curl virus,yellow leaf curl,yellow curl virus,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato yellow leaf curl virus'
PV_POS_0322,tomato leaf curl,YLCV,tomato leaf curl,ylcv,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato yellow leaf curl virus'
PV_POS_0323,tomato leaf curl,yellow curl virus,tomato leaf curl,yellow curl virus,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato yellow leaf curl virus'
PV_POS_0324,YLCV,yellow curl virus,ylcv,yellow curl virus,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato yellow leaf curl virus'
PV_POS_0325,Tomato Mosaic Virus,Tomato Mosaic Virus,tomato mosaic virus,tomato mosaic virus,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato mosaic virus'
PV_POS_0326,Tomato Mosaic Virus,ToMV,tomato mosaic virus,tomv,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato mosaic virus'
PV_POS_0327,Tomato Mosaic Virus,tomato mosaic,tomato mosaic virus,tomato mosaic,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato mosaic virus'
PV_POS_0328,Tomato Mosaic Virus,TMV,tomato mosaic virus,tmv,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato mosaic virus'
PV_POS_0329,Tomato Mosaic Virus,mosaic virus of tomato,tomato mosaic virus,mosaic virus of tomato,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato mosaic virus'
PV_POS_0330,Tomato Mosaic Virus,tobacco mosaic virus,tomato mosaic virus,tobacco mosaic virus,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato mosaic virus'
PV_POS_0331,Tomato Mosaic Virus,ToMV,tomato mosaic virus,tomv,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato mosaic virus'
PV_POS_0332,Tomato Mosaic Virus,tomato mosaic,tomato mosaic virus,tomato mosaic,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato mosaic virus'
PV_POS_0333,Tomato Mosaic Virus,TMV,tomato mosaic virus,tmv,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato mosaic virus'
PV_POS_0334,Tomato Mosaic Virus,mosaic virus of tomato,tomato mosaic virus,mosaic virus of tomato,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato mosaic virus'
PV_POS_0335,Tomato Mosaic Virus,tobacco mosaic virus,tomato mosaic virus,tobacco mosaic virus,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato mosaic virus'
PV_POS_0336,ToMV,tomato mosaic,tomv,tomato mosaic,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato mosaic virus'
PV_POS_0337,ToMV,TMV,tomv,tmv,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato mosaic virus'
PV_POS_0338,ToMV,mosaic virus of tomato,tomv,mosaic virus of tomato,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato mosaic virus'
PV_POS_0339,ToMV,tobacco mosaic virus,tomv,tobacco mosaic virus,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato mosaic virus'
PV_POS_0340,tomato mosaic,TMV,tomato mosaic,tmv,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato mosaic virus'
PV_POS_0341,tomato mosaic,mosaic virus of tomato,tomato mosaic,mosaic virus of tomato,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato mosaic virus'
PV_POS_0342,tomato mosaic,tobacco mosaic virus,tomato mosaic,tobacco mosaic virus,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato mosaic virus'
PV_POS_0343,TMV,mosaic virus of tomato,tmv,mosaic virus of tomato,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato mosaic virus'
PV_POS_0344,TMV,tobacco mosaic virus,tmv,tobacco mosaic virus,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato mosaic virus'
PV_POS_0345,mosaic virus of tomato,tobacco mosaic virus,mosaic virus of tomato,tobacco mosaic virus,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato mosaic virus'
PV_POS_0346,Potato Late Blight,Potato Late Blight,potato late blight,potato late blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato late blight'
PV_POS_0347,Potato Late Blight,Late Blight of Potato,potato late blight,late blight of potato,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato late blight'
PV_POS_0348,Potato Late Blight,POTATO LATE BLIGHT,potato late blight,potato late blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato late blight'
PV_POS_0349,Potato Late Blight,PLB,potato late blight,plb,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato late blight'
PV_POS_0350,Potato Late Blight,Phytophthora blight of potato,potato late blight,phytophthora blight of potato,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato late blight'
PV_POS_0351,Potato Late Blight,potato blight,potato late blight,potato blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato late blight'
PV_POS_0352,Potato Late Blight,Late Blight of Potato,potato late blight,late blight of potato,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato late blight'
PV_POS_0353,Potato Late Blight,POTATO LATE BLIGHT,potato late blight,potato late blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato late blight'
PV_POS_0354,Potato Late Blight,PLB,potato late blight,plb,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato late blight'
PV_POS_0355,Potato Late Blight,Phytophthora blight of potato,potato late blight,phytophthora blight of potato,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato late blight'
PV_POS_0356,Potato Late Blight,potato blight,potato late blight,potato blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato late blight'
PV_POS_0357,Late Blight of Potato,POTATO LATE BLIGHT,late blight of potato,potato late blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato late blight'
PV_POS_0358,Late Blight of Potato,PLB,late blight of potato,plb,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato late blight'
PV_POS_0359,Late Blight of Potato,Phytophthora blight of potato,late blight of potato,phytophthora blight of potato,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato late blight'
PV_POS_0360,Late Blight of Potato,potato blight,late blight of potato,potato blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato late blight'
PV_POS_0361,POTATO LATE BLIGHT,PLB,potato late blight,plb,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato late blight'
